word,frequency,length,probability,information_content
forms,103,5,0.00015875021963015823,12.62095379170168
unqualified,2,11,3.0825285365079266e-06,18.307454318884897
approval,28,8,4.315539951111098e-05,14.500099396827293
limited,67,7,0.00010326470597301554,13.241365128427125
doers,1,5,1.5412642682539633e-06,19.307454318884897
clear,164,5,0.00025276733999365,11.949902314266815
light,247,5,0.000380692274258729,11.359087087300221
fact,263,4,0.00040535250255079237,11.268535329592595
seem,151,4,0.00023273090450634846,12.069049579559818
resolved,14,8,2.157769975555549e-05,15.500099396827293
maintain,44,8,6.781562780317438e-05,13.8480227002476
mainly,18,6,2.774275682857134e-05,15.137529317442585
ordinarily,10,10,1.5412642682539634e-05,15.985526223997535
physical,86,8,0.00013254872706984085,12.8811895641828
violence,25,8,3.853160670634908e-05,14.663598129110174
unlimited,5,9,7.706321341269817e-06,16.985526223997535
diametrically,1,13,1.5412642682539633e-06,19.307454318884897
opposite,54,8,8.322827048571402e-05,13.552566816721429
causes,29,6,4.4696663779364936e-05,14.449473323757326
devastate,1,9,1.5412642682539633e-06,19.307454318884897
conditions,132,10,0.00020344688340952316,12.263060199526445
fellow,47,6,7.243942060793627e-05,13.752865467207261
humanity,11,8,1.6953906950793596e-05,15.8480227002476
surely,30,6,4.62379280476189e-05,14.40056372327638
destroyed,21,9,3.236654963333323e-05,14.915136896106137
more,1321,4,0.0020360100983634857,8.94003956763807
obviously,85,9,0.0001310074628015869,12.898063382747196
brutal,6,6,9.24758560952378e-06,16.722491818163743
aim,26,3,4.0072870974603046e-05,14.607014600743806
especially,96,10,0.0001479613697523805,12.722491818163741
changing,27,8,4.161413524285701e-05,14.552566816721429
deadly,13,6,2.0036435487301523e-05,15.607014600743806
power,181,5,0.0002789688325539674,11.807608431801693
intimidate,1,10,1.5412642682539633e-06,19.307454318884897
person,115,6,0.00017724539084920578,12.461964267940523
stepping,6,8,9.24758560952378e-06,16.722491818163743
forward,83,7,0.00012792493426507895,12.932414887537973
claim,71,5,0.0001094297630460314,13.157707199380216
legal,48,5,7.398068487619024e-05,13.722491818163741
rights,54,6,8.322827048571402e-05,13.552566816721429
e,142,1,0.0002188595260920628,12.157707199380216
g,66,1,0.00010172344170476158,13.263060199526445
negroes,14,7,2.157769975555549e-05,15.500099396827293
register,19,8,2.9284021096825305e-05,15.059526805441312
vote,19,4,2.9284021096825305e-05,15.059526805441312
fayette,3,7,4.62379280476189e-06,17.722491818163743
county,45,6,6.935689207142836e-05,13.815601222555223
tennessee,12,9,1.849517121904756e-05,15.722491818163741
moment,199,6,0.0003067115893825387,11.67082969834125
recourse,4,8,6.165057073015853e-06,17.307454318884897
steps,89,5,0.00013717251987460275,12.8317208879185
sustenance,1,10,1.5412642682539633e-06,19.307454318884897
despoiled,1,9,1.5412642682539633e-06,19.307454318884897
remedies,3,8,4.62379280476189e-06,17.722491818163743
however,338,7,0.0005209473226698396,10.906574882602714
show,163,4,0.000251226075725396,11.95872616465382
less,287,4,0.0004423428449888875,11.14254739220921
non,102,3,0.00015720895536190427,12.635028976913402
violent,33,7,5.086172085238079e-05,14.263060199526445
resistance,37,10,5.7026777925396646e-05,14.098000953255948
conflict,32,8,4.9320456584126825e-05,14.307454318884897
both,471,4,0.0007259354703476168,10.427871069272115
sides,49,5,7.55219491444442e-05,13.69274447476969
enough,292,6,0.0004500491663301573,11.117629760004881
all,2023,3,0.003117977614677768,8.325173714326615
used,370,4,0.0005702677792539664,10.776072858368586
christian,45,9,6.935689207142836e-05,13.815601222555223
champion,4,8,6.165057073015853e-06,17.307454318884897
sure,180,4,0.0002774275682857134,11.815601222555223
cause,75,5,0.00011559482011904725,13.078635628389017
conduct,40,7,6.165057073015854e-05,13.985526223997535
resorted,3,8,4.62379280476189e-06,17.722491818163743
persons,62,7,9.555838463174573e-05,13.353258008498022
way,605,3,0.0009324648822936478,10.06666298672294
salutary,3,8,4.62379280476189e-06,17.722491818163743
change,167,6,0.0002573911327984119,11.923750026410845
institutional,6,13,9.24758560952378e-06,16.722491818163743
practices,34,9,5.2402985120634756e-05,14.219991477634558
while,451,5,0.0006951101849825375,10.490470695629517
others,202,6,0.0003113353821873006,11.649242836133103
indirectly,12,10,1.849517121904756e-05,15.722491818163741
secondarily,2,11,3.0825285365079266e-06,18.307454318884897
inevitably,17,10,2.6201492560317378e-05,15.219991477634558
deliberate,11,10,1.6953906950793596e-05,15.8480227002476
intent,9,6,1.387137841428567e-05,16.137529317442585
mode,19,4,2.9284021096825305e-05,15.059526805441312
limitation,10,10,1.5412642682539634e-05,15.985526223997535
form,280,4,0.0004315539951111097,11.178171301939932
language,77,8,0.00011867734865555518,13.040667778189997
itself,198,6,0.00030517032511428473,11.678097698805288
often,201,5,0.00030979411791904666,11.656402627705969
makes,87,5,0.0001340899913380948,12.86451082303617
another,428,7,0.0006596611068126964,10.56598733248375
struggle,38,8,5.856804219365061e-05,14.059526805441312
victory,24,7,3.699034243809512e-05,14.722491818163741
chosen,49,6,7.55219491444442e-05,13.69274447476969
above,218,5,0.000335995610479364,11.539269994107972
sit,51,3,7.860447768095213e-05,13.635028976913402
said,1383,4,0.0021315684829952314,8.873868877734404
nobody,64,6,9.864091316825365e-05,13.307454318884897
top,112,3,0.0001726215980444439,12.500099396827293
heaven,30,6,4.62379280476189e-05,14.40056372327638
bottom,52,6,8.014574194920609e-05,13.607014600743806
hell,91,4,0.00014025504841111067,12.7996596786862
stop,75,4,0.00011559482011904725,13.078635628389017
march,50,5,7.706321341269816e-05,13.663598129110174
freedom,74,7,0.00011405355585079329,13.098000953255948
everybody,53,9,8.168700621746005e-05,13.579533864321698
writer,52,6,8.014574194920609e-05,13.607014600743806
certainly,82,9,0.000126383669996825,12.949902314266815
agrees,8,6,1.2330114146031706e-05,16.307454318884897
statement,91,9,0.00014025504841111067,12.7996596786862
affirm,9,6,1.387137841428567e-05,16.137529317442585
charity,8,7,1.2330114146031706e-05,16.307454318884897
interpenetrates,2,15,3.0825285365079266e-06,18.307454318884897
marches,5,7,7.706321341269817e-06,16.985526223997535
does,262,4,0.0004038112382825384,11.274031317347447
surround,3,8,4.62379280476189e-06,17.722491818163743
sentimental,8,11,1.2330114146031706e-05,16.307454318884897
definitely,9,10,1.387137841428567e-05,16.137529317442585
fashions,3,8,4.62379280476189e-06,17.722491818163743
explained,56,9,8.631079902222195e-05,13.500099396827293
choice,48,6,7.398068487619024e-05,13.722491818163741
r,92,1,0.00014179631267936463,12.783892362827885
b,189,1,0.00029129894669999905,11.745211894663825
gregg,2,5,3.0825285365079266e-06,18.307454318884897
written,114,7,0.00017570412658095183,12.474564304720156
victim,19,6,2.9284021096825305e-05,15.059526805441312
act,201,3,0.00030979411791904666,11.656402627705969
lack,71,4,0.0001094297630460314,13.157707199380216
opposition,24,10,3.699034243809512e-05,14.722491818163741
user,3,4,4.62379280476189e-06,17.722491818163743
jiu,1,3,1.5412642682539633e-06,19.307454318884897
jitsu,1,5,1.5412642682539633e-06,19.307454318884897
attacker,3,8,4.62379280476189e-06,17.722491818163743
lose,35,4,5.3944249388888715e-05,14.178171301939932
moral,92,5,0.00014179631267936463,12.783892362827885
balance,62,7,9.555838463174573e-05,13.353258008498022
suddenly,124,8,0.00019111676926349147,12.353258008498022
unexpectedly,10,12,1.5412642682539634e-05,15.985526223997535
loses,6,5,9.24758560952378e-06,16.722491818163743
support,109,7,0.000167997805239682,12.539269994107972
usual,64,5,9.864091316825365e-05,13.307454318884897
victims,5,7,7.706321341269817e-06,16.985526223997535
render,9,6,1.387137841428567e-05,16.137529317442585
him,2086,3,0.0032150772635777675,8.280930876365133
object,51,6,7.860447768095213e-05,13.635028976913402
partly,37,6,5.7026777925396646e-05,14.098000953255948
analogous,6,9,9.24758560952378e-06,16.722491818163743
namely,25,6,3.853160670634908e-05,14.663598129110174
demoralize,3,10,4.62379280476189e-06,17.722491818163743
opponent,11,8,1.6953906950793596e-05,15.8480227002476
destroy,21,7,3.236654963333323e-05,14.915136896106137
confidence,34,10,5.2402985120634756e-05,14.219991477634558
enthusiasm,17,10,2.6201492560317378e-05,15.219991477634558
hope,108,4,0.00016645654097142805,12.552566816721429
respect,94,7,0.00014487884121587255,12.752865467207261
dissimilar,2,10,3.0825285365079266e-06,18.307454318884897
demoralizes,2,11,3.0825285365079266e-06,18.307454318884897
re,270,2,0.00041614135242857013,11.230638721834067
establish,42,9,6.473309926666647e-05,13.915136896106137
morale,8,6,1.2330114146031706e-05,16.307454318884897
firmer,2,6,3.0825285365079266e-06,18.307454318884897
because,575,7,0.0008862269542460289,10.14003617305316
based,82,5,0.000126383669996825,12.949902314266815
sounder,4,7,6.165057073015853e-06,17.307454318884897
values,158,6,0.00024351975438412622,12.003673570707795
trial,77,5,0.00011867734865555518,13.040667778189997
strength,78,8,0.00012021861292380914,13.02205210002265
made,744,4,0.0011467006155809487,9.768295507776866
quite,191,5,0.000294381475236507,11.73002549084915
inevitable,20,10,3.082528536507927e-05,14.985526223997535
virtue,20,6,3.082528536507927e-05,14.985526223997535
engaging,1,8,1.5412642682539633e-06,19.307454318884897
convinced,27,9,4.161413524285701e-05,14.552566816721429
warfare,25,7,3.853160670634908e-05,14.663598129110174
men,521,3,0.0008029986837603149,10.28231475660639
commonly,17,8,2.6201492560317378e-05,15.219991477634558
principles,46,10,7.089815633968231e-05,13.783892362827885
governing,15,9,2.311896402380945e-05,15.40056372327638
whenever,31,8,4.777919231587287e-05,14.353258008498022
thought,441,7,0.0006796975422999978,10.522819473327377
question,158,8,0.00024351975438412622,12.003673570707795
whether,170,7,0.0002620149256031738,11.898063382747196
discrimination,12,14,1.849517121904756e-05,15.722491818163741
coercion,3,8,4.62379280476189e-06,17.722491818163743
overcomes,4,9,6.165057073015853e-06,17.307454318884897
moralizing,1,10,1.5412642682539633e-06,19.307454318884897
relevant,18,8,2.774275682857134e-05,15.137529317442585
remember,107,8,0.0001649152767031741,12.56598733248375
regard,62,6,9.555838463174573e-05,13.353258008498022
lives,41,5,6.31918349984125e-05,13.949902314266815
insignificant,3,13,4.62379280476189e-06,17.722491818163743
proposed,53,8,8.168700621746005e-05,13.579533864321698
violently,11,9,1.6953906950793596e-05,15.8480227002476
technique,34,9,5.2402985120634756e-05,14.219991477634558
enter,55,5,8.476953475396798e-05,13.526094605360239
compulsion,7,10,1.0788849877777744e-05,16.500099396827295
heart,100,5,0.00015412642682539632,12.663598129110174
determine,79,9,0.00012175987719206311,13.003673570707795
aggression,4,10,6.165057073015853e-06,17.307454318884897
among,209,5,0.00032212423206507833,11.600095186804015
groups,77,6,0.00011867734865555518,13.040667778189997
mennonites,1,10,1.5412642682539633e-06,19.307454318884897
aware,60,5,9.24758560952378e-05,13.40056372327638
nature,125,6,0.00019265803353174543,12.34167003422281
divine,18,6,2.774275682857134e-05,15.137529317442585
raises,8,6,1.2330114146031706e-05,16.307454318884897
decisively,4,10,6.165057073015853e-06,17.307454318884897
word,181,4,0.0002789688325539674,11.807608431801693
god,171,3,0.00026355618987142774,11.889601803999
christ,42,6,6.473309926666647e-05,13.915136896106137
seems,154,5,0.00023735469731111036,12.040667778189997
thing,240,5,0.0003699034243809512,11.40056372327638
writes,14,6,2.157769975555549e-05,15.500099396827293
outstanding,20,11,3.082528536507927e-05,14.985526223997535
mennonite,2,9,3.0825285365079266e-06,18.307454318884897
ethicist,1,8,1.5412642682539633e-06,19.307454318884897
obedience,7,9,1.0788849877777744e-05,16.500099396827295
rather,249,6,0.0003837748027952369,11.347452386816817
desired,32,7,4.9320456584126825e-05,14.307454318884897
changes,90,7,0.0001387137841428567,12.815601222555223
personal,127,8,0.00019574056206825334,12.318769632112732
without,381,7,0.0005872216862047601,10.733807131391575
agreeing,4,8,6.165057073015853e-06,17.307454318884897
phrase,21,6,3.236654963333323e-05,14.915136896106137
assert,15,6,2.311896402380945e-05,15.40056372327638
great,398,5,0.0006134231787650774,10.67082969834125
difference,104,10,0.00016029148389841219,12.607014600743806
beyond,114,6,0.00017570412658095183,12.474564304720156
position,124,8,0.00019111676926349147,12.353258008498022
first,770,5,0.0011867734865555518,9.718739683302633
limiting,9,8,1.387137841428567e-05,16.137529317442585
set,252,3,0.00038839859559999877,11.330174395384981
forth,48,5,7.398068487619024e-05,13.722491818163741
asserted,10,8,1.5412642682539634e-05,15.985526223997535
specified,22,9,3.390781390158719e-05,14.8480227002476
done,188,4,0.0002897576824317451,11.752865467207261
cut,97,3,0.00014950263402063445,12.70754147669777
across,208,6,0.00032058296779682437,11.607014600743806
apply,33,5,5.086172085238079e-05,14.263060199526445
alike,9,5,1.387137841428567e-05,16.137529317442585
justifying,2,10,3.0825285365079266e-06,18.307454318884897
occasion,38,8,5.856804219365061e-05,14.059526805441312
inflicting,2,10,3.0825285365079266e-06,18.307454318884897
barely,22,6,3.390781390158719e-05,14.8480227002476
intolerable,3,11,4.62379280476189e-06,17.722491818163743
opposed,20,7,3.082528536507927e-05,14.985526223997535
amount,117,6,0.0001803279193857137,12.437089599301494
calculating,5,11,7.706321341269817e-06,16.985526223997535
wholly,18,6,2.774275682857134e-05,15.137529317442585
terms,111,5,0.00017108033377618992,12.513038452534792
effectiveness,21,13,3.236654963333323e-05,14.915136896106137
reaching,29,8,4.4696663779364936e-05,14.449473323757326
fundamental,36,11,5.548551365714268e-05,14.137529317442585
conscience,23,10,3.544907816984116e-05,14.783892362827885
lays,5,4,7.706321341269817e-06,16.985526223997535
down,685,4,0.0010557660237539648,9.887494141037008
whom,92,4,0.00014179631267936463,12.783892362827885
primarily,39,9,6.010930646190457e-05,14.02205210002265
permitted,38,9,5.856804219365061e-05,14.059526805441312
repressed,3,9,4.62379280476189e-06,17.722491818163743
achieving,12,9,1.849517121904756e-05,15.722491818163741
withdrawal,5,10,7.706321341269817e-06,16.985526223997535
nashville,1,9,1.5412642682539633e-06,19.307454318884897
trading,11,7,1.6953906950793596e-05,15.8480227002476
center,111,6,0.00017108033377618992,12.513038452534792
example,184,7,0.00028359262535872926,11.783892362827885
distinctions,12,12,1.849517121904756e-05,15.722491818163741
subjectively,3,12,4.62379280476189e-06,17.722491818163743
guilty,19,6,2.9284021096825305e-05,15.059526805441312
singled,3,7,4.62379280476189e-06,17.722491818163743
consideration,36,13,5.548551365714268e-05,14.137529317442585
hard,151,4,0.00023273090450634846,12.069049579559818
employing,7,9,1.0788849877777744e-05,16.500099396827295
else,136,4,0.00020961194048253902,12.219991477634558
violate,4,7,6.165057073015853e-06,17.307454318884897
instances,20,9,3.082528536507927e-05,14.985526223997535
undertaken,12,10,1.849517121904756e-05,15.722491818163741
whole,208,5,0.00032058296779682437,11.607014600743806
excellent,30,9,4.62379280476189e-05,14.40056372327638
article,38,7,5.856804219365061e-05,14.059526805441312
published,71,9,0.0001094297630460314,13.157707199380216
recently,62,8,9.555838463174573e-05,13.353258008498022
journal,32,7,4.9320456584126825e-05,14.307454318884897
church,135,6,0.00020807067621428507,12.230638721834067
union,104,5,0.00016029148389841219,12.607014600743806
african,14,7,2.157769975555549e-05,15.500099396827293
journalist,9,10,1.387137841428567e-05,16.137529317442585
inhuman,4,7,6.165057073015853e-06,17.307454318884897
